,sample_idx,sample_dt,pond_id,region,farm,morning,hour,do_mg_per_L,ph,turbidity_cm,ammonia_mg_per_L,do_winkler,prev_matches_time,prev_sample_dt,prev_do_mg_per_L,prev_ph,prev_turbidity_cm,prev_ammonia_mg_per_L,prev_individuals_air_gulping,prev_individuals_tail_splashing,prev_dead_fish,prev_feed_amount_kg,prev_stocking_density_per_acre,prev_weight,prev_species_catla,prev_species_rohu,prev_species_roopchand,prev_species_grass_carp,prev_species_pangasius,prev_species_whiteleg_shrimp,property_area_acres,pond_area_acres,pond_depth_meters,has_water_pump,has_aerator,has_motor_boat,has_sprinkler,pond_preparation,village,fertilizer_manure,fertilizer_dap,fertilizer_potash,fertilizer_urea,fertilizer_phosphate,fertilizer_amm_sulph,fertilizer_probiotics,fertilizer_magnesium,fertilizer_gromor,fertilizer_lime,fertilizer_none,feed_mash,feed_pellets_float,feed_pellets_sink,feed_dorb,feed_rice_husk,geometry,downward_shortwave_radiation_flux_-33,downward_shortwave_radiation_flux_-9,downward_shortwave_radiation_flux_15,downward_shortwave_radiation_flux_21,downward_shortwave_radiation_flux_33,downward_shortwave_radiation_flux_39,downward_shortwave_radiation_flux_8,downward_shortwave_radiation_flux_before_day_sum,downward_shortwave_radiation_flux_same_day_sum,downward_shortwave_radiation_flux_sample,downward_shortwave_radiation_flux_seven_day_cum,downward_shortwave_radiation_flux_three_day_cum,num_sum_-33,num_sum_-9,num_sum_15,num_sum_21,num_sum_33,num_sum_39,num_sum_8,num_sum_before_day_sum,num_sum_same_day_sum,num_sum_sample,num_sum_seven_day_cum,num_sum_three_day_cum,precipitable_water_entire_atmosphere_-33,precipitable_water_entire_atmosphere_-9,precipitable_water_entire_atmosphere_15,precipitable_water_entire_atmosphere_21,precipitable_water_entire_atmosphere_33,precipitable_water_entire_atmosphere_39,precipitable_water_entire_atmosphere_8,precipitable_water_entire_atmosphere_before_day_sum,precipitable_water_entire_atmosphere_same_day_sum,precipitable_water_entire_atmosphere_sample,precipitable_water_entire_atmosphere_seven_day_cum,precipitable_water_entire_atmosphere_three_day_cum,relative_humidity_2m_above_ground_-33,relative_humidity_2m_above_ground_-9,relative_humidity_2m_above_ground_15,relative_humidity_2m_above_ground_21,relative_humidity_2m_above_ground_33,relative_humidity_2m_above_ground_39,relative_humidity_2m_above_ground_8,relative_humidity_2m_above_ground_before_day_sum,relative_humidity_2m_above_ground_same_day_sum,relative_humidity_2m_above_ground_sample,relative_humidity_2m_above_ground_seven_day_cum,relative_humidity_2m_above_ground_three_day_cum,specific_humidity_2m_above_ground_-33,specific_humidity_2m_above_ground_-9,specific_humidity_2m_above_ground_15,specific_humidity_2m_above_ground_21,specific_humidity_2m_above_ground_33,specific_humidity_2m_above_ground_39,specific_humidity_2m_above_ground_8,specific_humidity_2m_above_ground_before_day_sum,specific_humidity_2m_above_ground_same_day_sum,specific_humidity_2m_above_ground_sample,specific_humidity_2m_above_ground_seven_day_cum,specific_humidity_2m_above_ground_three_day_cum,temperature_2m_above_ground_-33,temperature_2m_above_ground_-9,temperature_2m_above_ground_15,temperature_2m_above_ground_21,temperature_2m_above_ground_33,temperature_2m_above_ground_39,temperature_2m_above_ground_8,temperature_2m_above_ground_before_day_sum,temperature_2m_above_ground_same_day_sum,temperature_2m_above_ground_sample,temperature_2m_above_ground_seven_day_cum,temperature_2m_above_ground_three_day_cum,total_cloud_cover_entire_atmosphere_-33,total_cloud_cover_entire_atmosphere_-9,total_cloud_cover_entire_atmosphere_15,total_cloud_cover_entire_atmosphere_21,total_cloud_cover_entire_atmosphere_33,total_cloud_cover_entire_atmosphere_39,total_cloud_cover_entire_atmosphere_8,total_cloud_cover_entire_atmosphere_before_day_sum,total_cloud_cover_entire_atmosphere_same_day_sum,total_cloud_cover_entire_atmosphere_sample,total_cloud_cover_entire_atmosphere_seven_day_cum,total_cloud_cover_entire_atmosphere_three_day_cum,total_precipitation_surface_-33,total_precipitation_surface_-9,total_precipitation_surface_15,total_precipitation_surface_21,total_precipitation_surface_33,total_precipitation_surface_39,total_precipitation_surface_8,total_precipitation_surface_before_day_sum,total_precipitation_surface_same_day_sum,total_precipitation_surface_sample,total_precipitation_surface_seven_day_cum,total_precipitation_surface_three_day_cum,u_component_of_wind_10m_above_ground_-33,u_component_of_wind_10m_above_ground_-9,u_component_of_wind_10m_above_ground_15,u_component_of_wind_10m_above_ground_21,u_component_of_wind_10m_above_ground_33,u_component_of_wind_10m_above_ground_39,u_component_of_wind_10m_above_ground_8,u_component_of_wind_10m_above_ground_before_day_sum,u_component_of_wind_10m_above_ground_same_day_sum,u_component_of_wind_10m_above_ground_sample,u_component_of_wind_10m_above_ground_seven_day_cum,u_component_of_wind_10m_above_ground_three_day_cum,v_component_of_wind_10m_above_ground_-33,v_component_of_wind_10m_above_ground_-9,v_component_of_wind_10m_above_ground_15,v_component_of_wind_10m_above_ground_21,v_component_of_wind_10m_above_ground_33,v_component_of_wind_10m_above_ground_39,v_component_of_wind_10m_above_ground_8,v_component_of_wind_10m_above_ground_before_day_sum,v_component_of_wind_10m_above_ground_same_day_sum,v_component_of_wind_10m_above_ground_sample,v_component_of_wind_10m_above_ground_seven_day_cum,v_component_of_wind_10m_above_ground_three_day_cum,month
78,8658,2025-01-29 07:19:00+05:30,NL-PAV1,NL,NL-PAV,True,7,3.8,7.79,,0.13,True,,,,,,,,,,,,,,,,,,,3.0,2.8,1.5,True,True,False,False,False,Ankamma Satram,,,,,,,,,,,False,False,True,False,False,False,POINT (80.10477546505093 14.492941631021315),863.6799926757812,784.3800048828125,799.0,5.659999847412109,85.77999877929688,780.739990234375,20.779998779296875,5282.02744372189,21.46999967098236,19.600000381469727,6398.963605880737,3296.298679351806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,8.0,1.0,8.0,4.0,18.47640419006348,20.413856506347656,18.3973445892334,17.253570556640625,18.20458030700684,18.008197784423828,21.888607025146484,497.5014082193375,149.1944351196289,17.83338165283203,161.2472956776619,74.53155618906021,45.79999923706055,48.79999923706055,52.400001525878906,79.4000015258789,74.30000305175781,53.900001525878906,89.9000015258789,1789.706293106079,582.7937607765198,83.5,519.418758392334,259.46250438690186,0.010691593401134,0.0115954633802175,0.0119793163612484,0.0128608960658311,0.0126904239878058,0.011855499818921,0.0132631640881299,0.3341299741296097,0.1052121994434855,0.0127468584105372,0.1032041569706052,0.0509983235388062,27.9013610839844,28.160058593750023,27.501123046875023,21.841729736328148,22.706658935546898,26.874414062500023,20.296990966796898,605.934806823731,189.410155105591,20.884118652343773,202.23307495117209,100.61649742126474,4.300000190734863,97.5,100.0,100.0,100.0,100.0,100.0,2486.231253862381,783.0875020027161,100.0,458.7312540234998,273.8687522262335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.959770441055298,-3.929587364196777,-4.25970458984375,-2.1961889266967773,0.3452978432178497,-4.746606349945068,1.180031657218933,-54.48956417385489,-17.67652797215851,0.8053832650184631,-23.8364081941545,-10.38194802030921,-0.2100121974945068,0.0899853482842445,1.679846167564392,1.1545922756195068,0.6178759336471558,-0.605175793170929,0.8558886647224426,39.327618824492674,18.608456606045365,0.6996142268180847,-4.970710318535566,-0.7239989880472422,1
79,8659,2025-01-29 15:40:00+05:30,NL-PAV1,NL,NL-PAV,False,15,9.6,8.26,,,True,,,,,,,,,,,,,,,,,,,3.0,2.8,1.5,True,True,False,False,False,Ankamma Satram,,,,,,,,,,,False,False,True,False,False,False,POINT (80.10477546505093 14.492941631021315),863.6799926757812,784.3800048828125,799.0,5.659999847412109,85.77999877929688,780.739990234375,20.779998779296875,5282.02744372189,4052.8561605215073,731.5799560546875,6398.963605880737,3296.298679351806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,16.0,1.0,8.0,4.0,18.47640419006348,20.413856506347656,18.3973445892334,17.253570556640625,18.20458030700684,18.008197784423828,21.888607025146484,497.5014082193375,292.7219155430794,18.10930824279785,161.2472956776619,74.53155618906021,45.79999923706055,48.79999923706055,52.400001525878906,79.4000015258789,74.30000305175781,53.900001525878906,89.9000015258789,1789.706293106079,1098.7000222206116,55.79999923706055,519.418758392334,259.46250438690186,0.010691593401134,0.0115954633802175,0.0119793163612484,0.0128608960658311,0.0126904239878058,0.011855499818921,0.0132631640881299,0.3341299741296097,0.2066935189068317,0.0119456490501761,0.1032041569706052,0.0509983235388062,27.9013610839844,28.160058593750023,27.501123046875023,21.841729736328148,22.706658935546898,26.874414062500023,20.296990966796898,605.934806823731,390.1823497772221,26.377526855468773,202.23307495117209,100.61649742126474,4.300000190734863,97.5,100.0,100.0,100.0,100.0,100.0,2486.231253862381,1579.718752861023,100.0,458.7312540234998,273.8687522262335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.959770441055298,-3.929587364196777,-4.25970458984375,-2.1961889266967773,0.3452978432178497,-4.746606349945068,1.180031657218933,-54.48956417385489,-44.6289712357684,-4.337734222412109,-23.8364081941545,-10.38194802030921,-0.2100121974945068,0.0899853482842445,1.679846167564392,1.1545922756195068,0.6178759336471558,-0.605175793170929,0.8558886647224426,39.327618824492674,16.023127045249566,-0.7206664681434631,-4.970710318535566,-0.7239989880472422,1
80,8976,2025-02-25 08:03:00+05:30,NL-PAV1,NL,NL-PAV,True,8,3.7,7.98,,0.21,True,True,2025-01-29 07:19:00+05:30,3.8,7.79,,0.13,0.0,0.0,0.0,110.0,2321.0,800.0,False,False,False,False,False,False,3.0,2.8,1.5,True,True,False,False,False,Ankamma Satram,,,,,,,,,,,False,False,True,False,False,False,POINT (80.10477546505093 14.492941631021315),928.9599609375,933.2599487304688,938.739990234375,13.559999465942385,129.72000122070312,923.7799682617188,36.81999969482422,6549.98989635706,172.09499835968018,129.72000122070312,7362.66482925415,3699.139923095703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,9.0,1.0,8.0,4.0,26.515798568725582,25.000072479248047,22.443758010864254,16.61573600769043,26.95926856994629,22.609508514404297,23.518495559692383,556.1270643472672,226.5055004358292,26.95926856994629,216.05780124664307,107.96697413921356,43.5,41.70000076293945,48.60000228881836,75.80000305175781,70.5,48.20000076293945,80.5,1747.4812903404236,651.2125134468079,70.5,527.3437592983246,265.48750472068787,0.012415500357747,0.0121188983321189,0.013236504048109,0.0139294220134615,0.0140774399042129,0.0129655785858631,0.0138186914846301,0.3719947204808704,0.1326948717469349,0.0140774399042129,0.1173225191887468,0.0591265932889655,31.385339355468773,31.683282470703148,30.569726562500023,23.907678222656276,25.317468261718773,30.366296386718773,22.819604492187523,661.7144432067877,231.41180458068868,25.317468261718773,218.64513282775897,109.43457450866708,0.0,4.599999904632568,0.0,4.800000190734863,30.200000762939453,100.0,5.400000095367432,359.6125058848411,349.4187542460859,30.200000762939453,30.55625045951456,8.106250048149377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8011474609375,-4.954582214355469,-5.462856292724609,-2.932245969772339,-0.6095775961875916,-6.048967361450195,0.4582446217536926,-91.8549222284928,-26.856176249333657,-0.6095775961875916,-26.31110774725676,-13.705075308680534,0.7739941477775574,-0.4468530118465423,-1.8898632526397705,2.0235936641693115,0.0391455069184303,-1.356728434562683,-1.3758593797683716,6.459980314946733,17.900758821400814,0.0391455069184303,11.89327362756012,-1.251213351089973,2
81,8977,2025-02-25 17:18:00+05:30,NL-PAV1,NL,NL-PAV,False,17,9.0,8.41,,,True,True,2025-01-29 15:40:00+05:30,9.6,8.26,,,0.0,0.0,0.0,,2321.0,800.0,False,False,False,False,False,False,3.0,2.8,1.5,True,True,False,False,False,Ankamma Satram,,,,,,,,,,,False,False,True,False,False,False,POINT (80.10477546505093 14.492941631021315),928.9599609375,933.2599487304688,938.739990234375,13.559999465942385,129.72000122070312,923.7799682617188,36.81999969482422,6549.98989635706,6408.155896186829,702.260009765625,7362.66482925415,3699.139923095703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,18.0,1.0,8.0,4.0,26.515798568725582,25.000072479248047,22.443758010864254,16.61573600769043,26.95926856994629,22.609508514404297,23.518495559692383,556.1270643472672,446.9509069919586,21.00897979736328,216.05780124664307,107.96697413921356,43.5,41.70000076293945,48.60000228881836,75.80000305175781,70.5,48.20000076293945,80.5,1747.4812903404236,1226.4500288963318,60.10000228881836,527.3437592983246,265.48750472068787,0.012415500357747,0.0121188983321189,0.013236504048109,0.0139294220134615,0.0140774399042129,0.0129655785858631,0.0138186914846301,0.3719947204808704,0.2642444295343011,0.013745273463428,0.1173225191887468,0.0591265932889655,31.385339355468773,31.683282470703148,30.569726562500023,23.907678222656276,25.317468261718773,30.366296386718773,22.819604492187523,661.7144432067877,480.7711151123051,27.562951660156276,218.64513282775897,109.43457450866708,0.0,4.599999904632568,0.0,4.800000190734863,30.200000762939453,100.0,5.400000095367432,359.6125058848411,1052.175013255328,5.0,30.55625045951456,8.106250048149377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8011474609375,-4.954582214355469,-5.462856292724609,-2.932245969772339,-0.6095775961875916,-6.048967361450195,0.4582446217536926,-91.8549222284928,-64.40790154004935,-4.389660358428955,-26.31110774725676,-13.705075308680534,0.7739941477775574,-0.4468530118465423,-1.8898632526397705,2.0235936641693115,0.0391455069184303,-1.356728434562683,-1.3758593797683716,6.459980314946733,5.16311503702309,-0.1145141571760177,11.89327362756012,-1.251213351089973,2
82,8410,2025-01-03 07:34:00+05:30,NL-PSR1,NL,NL-PSR,True,7,3.4,8.04,,0.12,True,,,,,,,,,,,,,,,,,,,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),769.6599731445312,792.4599609375,797.1599731445312,1.7799999713897705,80.75999450683594,706.1199951171875,22.939998626708984,5117.951098777354,22.951249599456787,21.18000030517578,5852.08988571167,3098.5974349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,8.0,1.0,8.0,4.0,23.970632553100582,24.967416763305664,23.729419708251957,21.86819076538086,23.14356803894043,23.036327362060547,23.583396911621094,579.0300666093826,181.08994364738464,23.41731834411621,255.2432155609131,103.03917276859283,65.5,61.10000228881836,60.900001525878906,73.9000015258789,75.5999984741211,62.0,88.0,1765.656282663345,556.9375133514404,82.30000305175781,594.7250106334686,288.98750495910645,0.014998760074377,0.0142387198284268,0.0135485157370567,0.0125013850629329,0.0130146062001585,0.0132191963493824,0.0139848245307803,0.3416113511193543,0.1026616815361194,0.0128192501142621,0.1256399167468771,0.0601591810700483,27.561486816406276,27.824365234375023,27.043847656250023,22.551873779296898,22.8605895996094,26.341668701171898,21.531030273437523,620.6530838012701,192.1984699249269,21.218194580078148,209.96599655151385,104.01904525756844,100.0,4.099999904632568,20.399999618530277,98.5,100.0,100.0,98.0999984741211,1468.900018259883,681.3937566280365,100.0,266.0312544703484,162.8187529593706,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.296875,0.0,0.0,3.0,0.10546875,-4.314643383026123,-4.555163383483887,-4.484257698059082,-2.034360408782959,1.0330883264541626,-4.056342601776123,0.94598388671875,-69.72245697304606,-16.7941524644566,1.6184277534484863,-37.93010896444321,-14.681574359536173,-3.448867082595825,-2.6293065547943115,-1.471960425376892,0.0819995105266571,-1.1740429401397705,-0.9593017101287842,-1.6064867973327637,-40.79428871745768,-10.005156009705388,-0.9486254453659058,-25.65498948842287,-13.632455632090569,1
83,8411,2025-01-03 16:39:00+05:30,NL-PSR1,NL,NL-PSR,False,16,8.5,8.38,,,True,,,,,,,,,,,,,,,,,,,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),769.6599731445312,792.4599609375,797.1599731445312,1.7799999713897705,80.75999450683594,706.1199951171875,22.939998626708984,5117.951098777354,3950.362418174744,569.4599609375,5852.08988571167,3098.5974349975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,17.0,1.0,8.0,4.0,23.970632553100582,24.967416763305664,23.729419708251957,21.86819076538086,23.14356803894043,23.036327362060547,23.583396911621094,579.0300666093826,389.3802807331085,21.792028427124023,255.2432155609131,103.03917276859283,65.5,61.10000228881836,60.900001525878906,73.9000015258789,75.5999984741211,62.0,88.0,1765.656282663345,1163.0875248908997,66.0999984741211,594.7250106334686,288.98750495910645,0.014998760074377,0.0142387198284268,0.0135485157370567,0.0125013850629329,0.0130146062001585,0.0132191963493824,0.0139848245307803,0.3416113511193543,0.2222190019092522,0.0131679624319076,0.1256399167468771,0.0601591810700483,27.561486816406276,27.824365234375023,27.043847656250023,22.551873779296898,22.8605895996094,26.341668701171898,21.531030273437523,620.6530838012701,418.2360069274906,25.198144531250023,209.96599655151385,104.01904525756844,100.0,4.099999904632568,20.399999618530277,98.5,100.0,100.0,98.0999984741211,1468.900018259883,1577.875007867813,100.0,266.0312544703484,162.8187529593706,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.296875,0.0390625,0.0,3.0,0.10546875,-4.314643383026123,-4.555163383483887,-4.484257698059082,-2.034360408782959,1.0330883264541626,-4.056342601776123,0.94598388671875,-69.72245697304606,-42.355672897509976,-3.0428831577301025,-37.93010896444321,-14.681574359536173,-3.448867082595825,-2.6293065547943115,-1.471960425376892,0.0819995105266571,-1.1740429401397705,-0.9593017101287842,-1.6064867973327637,-40.79428871745768,-29.69658627292665,-0.8327929377555847,-25.65498948842287,-13.632455632090569,1
84,8744,2025-02-03 07:55:00+05:30,NL-PSR1,NL,NL-PSR,True,7,3.4,7.93,,0.14,True,True,2025-01-03 07:34:00+05:30,3.4,8.04,,0.12,0.0,0.0,0.0,35.0,2941.0,550.0,False,False,False,False,False,False,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),870.0,815.9199829101562,891.3399658203125,8.779999732971191,104.37999725341795,892.3200073242188,22.71999931335449,6111.91468796134,24.66249918937683,24.69999885559082,6614.63985824585,3355.07243347168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,8.0,1.0,8.0,4.0,25.47755622863769,22.272201538085938,16.756576538085938,12.898269653320312,14.70595932006836,18.110328674316406,16.95775032043457,405.12144619226456,128.80172961950302,14.837320327758787,157.55156129598618,82.30355525016785,54.70000076293945,52.20000076293945,41.400001525878906,72.4000015258789,58.70000076293945,33.900001525878906,89.5999984741211,1659.3062822818756,525.9812576770782,72.5999984741211,522.2250099182129,267.0187554359436,0.0147653808817267,0.0141917448490858,0.0110816052183508,0.0122933583334088,0.0104316426441073,0.0093158399686217,0.0141578335314989,0.3341466693091206,0.0969859916949644,0.0108394399285316,0.108000797976274,0.0574346809298731,30.399530029296898,30.478387451171898,30.234002685546898,22.573052978515648,23.3093200683594,30.628747558593773,21.413507080078148,639.1136589050299,192.41245918273944,20.479364013671898,207.73111991882345,106.67634239196786,76.0,5.400000095367432,5.0,0.0,61.20000076293945,95.3000030517578,7.0,570.606258626096,617.0375073272735,78.0999984741211,382.2562536122277,107.018751678057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.559579849243164,-3.765368461608887,-4.7339768409729,-2.4250829219818115,0.3461840748786926,-3.840034008026123,0.8393188118934631,-36.046324908646056,7.249767895089462,1.155031681060791,-21.810963776661083,-9.81986788730137,1.9800902605056765,1.7560131549835205,1.0889379978179932,1.6807421445846558,1.394777774810791,1.123378872871399,1.396633267402649,53.163460857234895,17.007726695388556,0.9198168516159058,2.2351342254551128,3.609182052430697,2
85,8745,2025-02-03 16:38:00+05:30,NL-PSR1,NL,NL-PSR,False,16,8.7,8.32,,,True,True,2025-01-03 16:39:00+05:30,8.5,8.38,,,0.0,0.0,0.0,,2941.0,550.0,False,False,False,False,False,False,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),870.0,815.9199829101562,891.3399658203125,8.779999732971191,104.37999725341795,892.3200073242188,22.71999931335449,6111.91468796134,5298.232149839401,759.739990234375,6614.63985824585,3355.07243347168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,17.0,1.0,8.0,4.0,25.47755622863769,22.272201538085938,16.756576538085938,12.898269653320312,14.70595932006836,18.110328674316406,16.95775032043457,405.12144619226456,286.6714741587639,16.218473434448242,157.55156129598618,82.30355525016785,54.70000076293945,52.20000076293945,41.400001525878906,72.4000015258789,58.70000076293945,33.900001525878906,89.5999984741211,1659.3062822818756,1011.787514925003,40.900001525878906,522.2250099182129,267.0187554359436,0.0147653808817267,0.0141917448490858,0.0110816052183508,0.0122933583334088,0.0104316426441073,0.0093158399686217,0.0141578335314989,0.3341466693091206,0.1999777308083139,0.0099046397954225,0.108000797976274,0.0574346809298731,30.399530029296898,30.478387451171898,30.234002685546898,22.573052978515648,23.3093200683594,30.628747558593773,21.413507080078148,639.1136589050299,430.840964508057,28.455468750000023,207.73111991882345,106.67634239196786,76.0,5.400000095367432,5.0,0.0,61.20000076293945,95.3000030517578,7.0,570.606258626096,1208.143765868619,100.0,382.2562536122277,107.018751678057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.559579849243164,-3.765368461608887,-4.7339768409729,-2.4250829219818115,0.3461840748786926,-3.840034008026123,0.8393188118934631,-36.046324908646056,-4.320939860423096,-3.6591625213623047,-21.810963776661083,-9.81986788730137,1.9800902605056765,1.7560131549835205,1.0889379978179932,1.6807421445846558,1.394777774810791,1.123378872871399,1.396633267402649,53.163460857234895,25.839984794845805,1.62185537815094,2.2351342254551128,3.609182052430697,2
86,9062,2025-03-07 06:47:00+05:30,NL-PSR1,NL,NL-PSR,True,6,4.8,8.74,,0.11,True,True,2025-02-03 07:55:00+05:30,3.4,7.93,,0.14,0.0,0.0,0.0,45.0,2941.0,650.0,False,False,False,False,False,False,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),951.2999877929688,927.4400024414062,997.0199584960938,16.69999885559082,158.3199920654297,995.0599975585938,48.459999084472656,7047.480684608221,0.2999999951571226,0.1400000005960464,7486.677333831787,3738.512409210205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,7.0,1.0,8.0,4.0,24.117977142333984,26.805103302001957,9.567764282226562,6.564095973968506,11.131853103637695,15.178479194641112,16.103321075439453,357.38507586717606,79.79181027412415,10.109007835388184,181.10214003920555,82.07560393214226,32.0,37.70000076293945,11.40000057220459,37.900001525878906,49.5,23.30000114440918,60.29999923706055,1400.7062767744064,434.07500529289246,72.9000015258789,490.5812605023384,224.4750047326088,0.0107610514387488,0.0120272282510995,0.0040806480683386,0.0072680255398154,0.0099876262247562,0.0078190239146351,0.0117525858804583,0.315173830196727,0.0878200142469722,0.0100960982963442,0.115242923493497,0.0543740121647715,34.1901794433594,33.36126098632815,35.34246215820315,24.498223876953148,25.350000000000023,34.32695922851565,24.839654541015648,690.3849163055426,176.4531986236574,19.2695251464844,227.66735343933124,116.77927818298348,26.600000381469727,100.0,11.600000381469728,5.0,5.0,5.0,9.800000190734863,943.6687617767602,51.1500011193566,3.200000047683716,557.1812567249872,304.15625274181366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.840060710906982,-5.475475788116455,-4.838119983673096,-1.3186841011047363,0.0885009765625,-5.091328144073486,1.1450756788253784,-8.985307407245273,1.468300728010945,0.6128271222114563,-24.681578953168355,-8.942084707668982,1.484277367591858,0.3277978301048279,-2.7721288204193115,2.298698663711548,0.4681127965450287,0.4744580090045929,-1.6857274770736694,13.24707735341508,17.421664774417877,1.605261206626892,-0.593989291228354,2.853500868193805,3
87,9063,2025-03-07 16:03:00+05:30,NL-PSR1,NL,NL-PSR,False,16,10.6,8.96,,,True,True,2025-02-03 16:38:00+05:30,8.7,8.32,,,0.0,0.0,0.0,,2941.0,650.0,False,False,False,False,False,False,1.0,0.85,1.0,True,False,False,False,True,Komarika,,,,,,,,,,,False,True,True,False,False,False,POINT (80.12495637244187 14.520347749201282),951.2999877929688,927.4400024414062,997.0199584960938,16.69999885559082,158.3199920654297,995.0599975585938,48.459999084472656,7047.480684608221,6174.022398037836,857.199951171875,7486.677333831787,3738.512409210205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,17.0,1.0,8.0,4.0,24.117977142333984,26.805103302001957,9.567764282226562,6.564095973968506,11.131853103637695,15.178479194641112,16.103321075439453,357.38507586717606,217.92264914512637,15.611835479736328,181.10214003920555,82.07560393214226,32.0,37.70000076293945,11.40000057220459,37.900001525878906,49.5,23.30000114440918,60.29999923706055,1400.7062767744064,986.506266951561,33.10000228881836,490.5812605023384,224.4750047326088,0.0107610514387488,0.0120272282510995,0.0040806480683386,0.0072680255398154,0.0099876262247562,0.0078190239146351,0.0117525858804583,0.315173830196727,0.2119883281993679,0.0090842964127659,0.115242923493497,0.0543740121647715,34.1901794433594,33.36126098632815,35.34246215820315,24.498223876953148,25.350000000000023,34.32695922851565,24.839654541015648,690.3849163055426,453.46707649231,30.601892089843773,227.66735343933124,116.77927818298348,26.600000381469727,100.0,11.600000381469728,5.0,5.0,5.0,9.800000190734863,943.6687617767602,89.45000144932419,5.0,557.1812567249872,304.15625274181366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.840060710906982,-5.475475788116455,-4.838119983673096,-1.3186841011047363,0.0885009765625,-5.091328144073486,1.1450756788253784,-8.985307407245273,-9.4096103789052,-5.485116958618164,-24.681578953168355,-8.942084707668982,1.484277367591858,0.3277978301048279,-2.7721288204193115,2.298698663711548,0.4681127965450287,0.4744580090045929,-1.6857274770736694,13.24707735341508,33.393201242317446,0.7557177543640137,-0.593989291228354,2.853500868193805,3
